title,age,gender,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
24,15,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7,15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
16,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
50,15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
41,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
44,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
55,15,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
88,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
40,15,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
78,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,48,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
27,48,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
82,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
59,48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,48,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
41,48,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
92,48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
97,48,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
98,48,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31,48,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82,30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,30,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
3,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41,30,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
44,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
57,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
55,30,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
88,30,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
97,30,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
87,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20,30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,32,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
82,32,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,32,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
77,32,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,32,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
50,32,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
41,32,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
44,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
57,32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42,32,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
88,32,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
97,32,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
58,32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20,32,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93,32,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,35,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7,35,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
50,35,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
41,35,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
15,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
44,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
23,35,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,35,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2,35,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
88,35,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
87,35,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40,35,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,36,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50,36,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
41,36,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
44,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
55,36,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
88,36,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
87,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
93,36,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,26,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
43,26,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
41,26,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
97,26,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
32,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36,28,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,28,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
88,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
17,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40,28,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,27,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
76,27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
24,27,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16,27,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
50,27,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
41,27,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
44,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
92,27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
23,27,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,27,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
20,27,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
98,27,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
21,27,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4,27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59,29,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43,29,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
32,29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16,18,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41,18,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
15,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
44,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
55,18,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
88,18,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
87,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20,18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36,46,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
82,46,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,46,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
50,46,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
41,46,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
44,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
42,46,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
55,46,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
88,46,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,46,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31,46,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70,46,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,18,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
77,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
88,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40,18,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91,18,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
37,18,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,10,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,10,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93,10,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,10,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37,10,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,33,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
27,33,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7,33,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
16,33,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3,33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,33,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
50,33,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
41,33,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
15,33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
44,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
94,33,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
71,33,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,33,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
87,33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
32,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
83,33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
17,33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40,33,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
95,33,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69,33,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36,28,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
27,28,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7,28,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
50,28,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
41,28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
44,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
88,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
97,28,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
25,28,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86,28,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,35,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
44,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
100,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,26,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
36,38,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
76,38,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
27,38,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7,38,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
77,38,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57,38,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
88,38,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
87,38,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
72,38,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36,25,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
27,25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
16,25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
50,25,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
88,25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
82,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,44,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
50,44,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
41,44,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
44,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2,44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
88,44,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
87,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
45,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36,14,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41,14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
35,14,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
44,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
23,14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,14,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2,14,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
88,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40,14,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
69,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,37,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2,37,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
97,37,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
18,37,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45,37,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78,37,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2,23,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46,23,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69,23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,32,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
92,32,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
88,32,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
98,32,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
55,23,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
83,23,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
17,23,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91,23,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
24,36,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
82,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
41,36,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
57,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
94,36,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
97,36,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
58,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
45,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51,36,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
84,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77,30,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
88,30,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
83,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90,30,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
36,19,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50,19,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
88,19,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40,19,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
69,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,17,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7,17,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
41,17,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
44,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
94,17,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
55,17,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
88,17,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
87,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40,17,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
69,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
34,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92,19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
94,19,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
55,19,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
88,19,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
67,19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17,19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,22,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
82,22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41,22,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
44,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
55,22,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
88,22,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
97,22,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
29,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
27,50,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
24,50,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
82,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
16,50,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
44,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
55,50,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
97,50,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
9,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
84,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,29,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
88,29,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32,29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,57,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
82,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50,57,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,47,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
82,47,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,47,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
41,47,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
55,47,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
25,47,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,47,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20,47,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
